istituto principale;scuola;tipo istituto;tipo gestione;dirigente;direttore;coordinatore pedagogico;indirizzo;comune;telefono;fax;email istituto;email dirigenza;email segreteria;sito web;codice miur
scuola dell'infanzia di madonna di campiglio;scuola dell'infanzia di madonna di campiglio;;paritaria/equiparata;;;alessandra pomilio;via serafini - madonna di campiglio, 13 38070;tre ville;0465-442779;0465 442779;madonna.campiglio.segretario@fpsm.tn.it;;madonna.campiglio.segretario@fpsm.tn.it;;
scuola dell'infanzia di madrano;;scuola dell'infanzia;paritaria/equiparata;;;mariangela simoncini;via d oltrefersina, 54 38057;pergine valsugana;0461-552109;;madrano.segretario@fpsm.tn.it;;madrano.segretario@fpsm.tn.it;;
scuola dell'infanzia di madrano;scuola dell'infanzia di madrano;;paritaria/equiparata;;;mariangela simoncini;via d oltrefersina, 54 38057;pergine valsugana;0461-552109;;madrano.segretario@fpsm.tn.it;;madrano.segretario@fpsm.tn.it;;
scuola dell'infanzia di malè;;scuola dell'infanzia;paritaria/equiparata;;;roberta bertolas;via don rauzi, 6 38027;male';0463-901925;;male.presidente@fpsm.tn.it;;male.segretario@fpsm.tn.it;;
scuola dell'infanzia di malè;scuola dell'infanzia di malè;;paritaria/equiparata;;;roberta bertolas;via don rauzi, 6 38027;male';0463-901925;;male.presidente@fpsm.tn.it;;male.segretario@fpsm.tn.it;;
scuola dell'infanzia di marter;;scuola dell'infanzia;paritaria/equiparata;;;paola sangiorgi;piazza s margherita, 2 38050;roncegno terme;0461-764505;;marter.segretario@fpsm.tn.it;;marter.segretario@fpsm.tn.it;;
scuola dell'infanzia di marter;scuola dell'infanzia di marter;;paritaria/equiparata;;;paola sangiorgi;piazza s margherita, 2 38050;roncegno terme;0461-764505;;marter.segretario@fpsm.tn.it;;marter.segretario@fpsm.tn.it;;
"scuola dell'infanzia di martignano ""d. leone serafini""";;scuola dell'infanzia;paritaria/equiparata;;;carmen fattori;via sabbionare, 3 38121;trento;0461-820233;;martignano.segretario@fpsm.tn.it;;martignano.segretario@fpsm.tn.it;;
"scuola dell'infanzia di martignano ""d. leone serafini""";scuola dell'infanzia di martignano;;paritaria/equiparata;;;carmen fattori;via sabbionare, 3 38121;trento;0461-820233;;martignano.segretario@fpsm.tn.it;;martignano.segretario@fpsm.tn.it;;
scuola dell'infanzia di massone;;scuola dell'infanzia;paritaria/equiparata;;;gianna angeli;via maffei - san martino, 2 38062;arco;0464-517719;;massone.presidente@fpsm.tn.it;;massone.segretario@fpsm.tn.it;;
scuola dell'infanzia di massone;scuola dell'infanzia di massone;;paritaria/equiparata;;;gianna angeli;via maffei - san martino, 2 38062;arco;0464-517719;;massone.presidente@fpsm.tn.it;;massone.segretario@fpsm.tn.it;;
scuola dell'infanzia di mechel;;scuola dell'infanzia;paritaria/equiparata;;;ilaria mancini;via don luigi borghesi, 35 38023;cles;0463-421247;;mechel.presidente@fpsm.tn.it;;mechel.segretario@fpsm.tn.it;;
scuola dell'infanzia di mechel;scuola dell'infanzia di mechel;;paritaria/equiparata;;;ilaria mancini;via don luigi borghesi, 35 38023;cles;0463-421247;;mechel.presidente@fpsm.tn.it;;mechel.segretario@fpsm.tn.it;;
scuola dell'infanzia di mezzano;;scuola dell'infanzia;paritaria/equiparata;;;daniela dalcastagne';via iv novembre, 16 38050;mezzano;0439-67027;;mezzano.contabile@fpsm.tn.it;;mezzano.segretario@fpsm.tn.it;;
scuola dell'infanzia di mezzano;scuola dell'infanzia di mezzano;;paritaria/equiparata;;;daniela dalcastagne';via iv novembre, 16 38050;mezzano;0439-67027;;mezzano.contabile@fpsm.tn.it;;mezzano.segretario@fpsm.tn.it;;
scuola dell'infanzia di mezzocorona;;scuola dell'infanzia;paritaria/equiparata;;;elena ricci;via s giovanni bosco, 4 38016;mezzocorona;0461-603933;;mezzocorona.presidente@fpsm.tn.it;;mezzocorona.segretario@fpsm.tn.it;;
scuola dell'infanzia di mezzocorona;scuola dell'infanzia di mezzocorona;;paritaria/equiparata;;;elena ricci;via s giovanni bosco, 4 38016;mezzocorona;0461-603933;;mezzocorona.presidente@fpsm.tn.it;;mezzocorona.segretario@fpsm.tn.it;;
scuola dell'infanzia di mezzolombardo;;scuola dell'infanzia;paritaria/equiparata;;;elena ricci;corso del popolo, 34/b 38017;mezzolombardo;0461-601324;;mezzolombardo.presidente@fpsm.tn.it;;mezzolombardo.segretario@fpsm.tn.it;;
scuola dell'infanzia di mezzolombardo;scuola dell'infanzia di mezzolombardo;;paritaria/equiparata;;;elena ricci;corso del popolo, 34/b 38017;mezzolombardo;0461-601324;;mezzolombardo.presidente@fpsm.tn.it;;mezzolombardo.segretario@fpsm.tn.it;;
scuola dell'infanzia di moena;;scuola dell'infanzia;paritaria/equiparata;;;sara de zolt;strada don giovanni jori, 10 38035;moena - moena;0462-573277;;moena.presidente@fpsm.tn.it;;moena.segretario@fpsm.tn.it;;
scuola dell'infanzia di moena;scuola dell'infanzia di moena;;paritaria/equiparata;;;sara de zolt;strada don giovanni jori, 10 38035;moena - moena;0462-573277;;moena.presidente@fpsm.tn.it;;moena.segretario@fpsm.tn.it;;
scuola dell'infanzia di mollaro;;scuola dell'infanzia;paritaria/equiparata;;;ute pancher;via della pausa - mollaro, 1 38012;predaia;0463-469224;;mollaro.contabile@fpsm.tn.it;;mollaro.segretario@fpsm.tn.it;;
scuola dell'infanzia di mollaro;scuola dell'infanzia di mollaro;;paritaria/equiparata;;;ute pancher;via della pausa - mollaro, 1 38012;predaia;0463-469224;;mollaro.contabile@fpsm.tn.it;;mollaro.segretario@fpsm.tn.it;;
scuola dell'infanzia di molveno;;scuola dell'infanzia;paritaria/equiparata;;;elena ricci;piazza s carlo, 20 38018;molveno;0461-586969;;molveno.presidente@fpsm.tn.it;;molveno.segretario@fpsm.tn.it;;
scuola dell'infanzia di molveno;scuola dell'infanzia di molveno;;paritaria/equiparata;;;elena ricci;piazza s carlo, 20 38018;molveno;0461-586969;;molveno.presidente@fpsm.tn.it;;molveno.segretario@fpsm.tn.it;;
scuola dell'infanzia di montesover;;scuola dell'infanzia;paritaria/equiparata;;;pamela tomaselli;via capitano santuari, 1 38048;sover;0461-698351;;sover.presidente@fpsm.tn.it;;sover.segretario@fpsm.tn.it;;
scuola dell'infanzia di montesover;scuola dell'infanzia di montesover;;paritaria/equiparata;;;pamela tomaselli;via capitano santuari, 1 38048;sover;0461-698351;;sover.presidente@fpsm.tn.it;;sover.segretario@fpsm.tn.it;;
scuola dell'infanzia di mori;;scuola dell'infanzia;paritaria/equiparata;;;silvano medves;via scuole, 3 38065;mori;0464-918156;;mori.segretario@fpsm.tn.it;;mori.segretario@fpsm.tn.it;;
scuola dell'infanzia di mori;scuola dell'infanzia di mori;;paritaria/equiparata;;;silvano medves;via scuole, 3 38065;mori;0464-918156;;mori.segretario@fpsm.tn.it;;mori.segretario@fpsm.tn.it;;
scuola dell'infanzia di nago;;scuola dell'infanzia;paritaria/equiparata;;;luisa fontanari;localita tezze - nago,   38069;nago-torbole;0464-506097;;nago.segretario@fpsm.tn.it;;nago.segretario@fpsm.tn.it;;
scuola dell'infanzia di nago;scuola dell'infanzia di nago;;paritaria/equiparata;;;luisa fontanari;localita tezze - nago,   38069;nago-torbole;0464-506097;;nago.segretario@fpsm.tn.it;;nago.segretario@fpsm.tn.it;;
scuola dell'infanzia di nave san rocco;;scuola dell'infanzia;paritaria/equiparata;;;pamela tomaselli;via iv novembre, 34/a 38010;terre d'adige;0461-870656;;nave.presidente@fpsm.tn.it;;nave.segretario@fpsm.tn.it;;
scuola dell'infanzia di ronzo-chienis;;scuola dell'infanzia;paritaria/equiparata;;;silvano medves;via del car, 40 38060;ronzo-chienis;0464-802944;;ronzo.chienis.presidente@fpsm.tn.it;;ronzo.chienis.segretario@fpsm.tn.it;;
scuola dell'infanzia di ronzo-chienis;scuola dell'infanzia di ronzo-chienis;;paritaria/equiparata;;;silvano medves;via del car, 40 38060;ronzo-chienis;0464-802944;;ronzo.chienis.presidente@fpsm.tn.it;;ronzo.chienis.segretario@fpsm.tn.it;;
"scuola dell'infanzia di rovereto ""rosmini""";;scuola dell'infanzia;paritaria/equiparata;;;roberta medeghini;corso rosmini, 3 38068;rovereto;0464-421541;;rovereto.rosmini.presidente@fpsm.tn.it;;rovereto.rosmini.segretario@fpsm.tn.it;;
scuola dell'infanzia di s. croce bleggio;;scuola dell'infanzia;paritaria/equiparata;;;lorenzo santorum;frazione santa croce di bleggio inferiore, 7 38070;comano terme;0465-779900;;s.croce.presidente@fpsm.tn.it;;s.croce.segretario@fpsm.tn.it;;
scuola dell'infanzia di s. croce bleggio;scuola dell'infanzia di s. croce bleggio;;paritaria/equiparata;;;lorenzo santorum;frazione santa croce di bleggio inferiore, 7 38070;comano terme;0465-779900;;s.croce.presidente@fpsm.tn.it;;s.croce.segretario@fpsm.tn.it;;
scuola dell'infanzia di s. lorenzo in banale;;scuola dell'infanzia;paritaria/equiparata;;;lorenzo santorum;strada del toat - san lorenzo, 4 38078;san lorenzo dorsino;0465-734005;;san.lorenzo.banale.segretario@fpsm.tn.it;;san.lorenzo.banale.segretario@fpsm.tn.it;;
scuola dell'infanzia di s. lorenzo in banale;scuola dell'infanzia di s. lorenzo in banale;;paritaria/equiparata;;;lorenzo santorum;strada del toat - san lorenzo, 4 38078;san lorenzo dorsino;0465-734005;;san.lorenzo.banale.segretario@fpsm.tn.it;;san.lorenzo.banale.segretario@fpsm.tn.it;;
scuola dell'infanzia di s. margherita di ala;;scuola dell'infanzia;paritaria/equiparata;;;francesca vareschi;via gazzoletti - santa margherita, 35 38061;ala;0464-696494;;s.margherita.presidente@fpsm.tn.it;;s.margherita.segretario@fpsm.tn.it;;
scuola dell'infanzia di s. margherita di ala;scuola dell'infanzia di s. margherita di ala;;paritaria/equiparata;;;francesca vareschi;via gazzoletti - santa margherita, 35 38061;ala;0464-696494;;s.margherita.presidente@fpsm.tn.it;;s.margherita.segretario@fpsm.tn.it;;
scuola dell'infanzia di sabbionara;;scuola dell'infanzia;paritaria/equiparata;;;francesca vareschi;piazza conciliazione, 3/b 38063;avio;0464-683225;;sabbionara.presidente@fpsm.tn.it;;sabbionara.segretario@fpsm.tn.it;;
scuola dell'infanzia di sabbionara;scuola dell'infanzia di sabbionara;;paritaria/equiparata;;;francesca vareschi;piazza conciliazione, 3/b 38063;avio;0464-683225;;sabbionara.presidente@fpsm.tn.it;;sabbionara.segretario@fpsm.tn.it;;
scuola dell'infanzia di san martino di c.;;scuola dell'infanzia;paritaria/equiparata;;;daniela dalcastagne';via laghetto - san martino di castrozza, 30 38054;primiero san martino di castrozza;0439-768666;;s.martino.castrozza.presidente@fpsm.tn.it;;s.martino.castrozza.segretario@fpsm.tn.it;;
scuola dell'infanzia di san martino di c.;scuola dell'infanzia di san martino di c.;;paritaria/equiparata;;;daniela dalcastagne';via laghetto - san martino di castrozza, 30 38054;primiero san martino di castrozza;0439-768666;;s.martino.castrozza.presidente@fpsm.tn.it;;s.martino.castrozza.segretario@fpsm.tn.it;;
scuola dell'infanzia di sarche;;scuola dell'infanzia;paritaria/equiparata;;;gianna angeli;via caffaro - sarche - calavino, 6 38076;madruzzo;0461-564028;;sarche.presidente@fpsm.tn.it;;sarche.segretario@fpsm.tn.it;;
scuola dell'infanzia di sarche;scuola dell'infanzia di sarche;;paritaria/equiparata;;;gianna angeli;via caffaro - sarche - calavino, 6 38076;madruzzo;0461-564028;;sarche.presidente@fpsm.tn.it;;sarche.segretario@fpsm.tn.it;;
scuola dell'infanzia di scurelle;;scuola dell'infanzia;paritaria/equiparata;;;paola sangiorgi;via visintainer, 15 38050;scurelle;0461-762268;;scurelle.presidente@fpsm.tn.it;;scurelle.segretario@fpsm.tn.it;;
scuola dell'infanzia di scurelle;scuola dell'infanzia di scurelle;;paritaria/equiparata;;;paola sangiorgi;via visintainer, 15 38050;scurelle;0461-762268;;scurelle.presidente@fpsm.tn.it;;scurelle.segretario@fpsm.tn.it;;
scuola dell'infanzia di segno;;scuola dell'infanzia;paritaria/equiparata;;;ute pancher;via sonora - segno - taio, 18 38012;predaia;0463-468064;;segno.presidente@fpsm.tn.it;;segno.segretario@fpsm.tn.it;;
scuola dell'infanzia di segno;scuola dell'infanzia di segno;;paritaria/equiparata;;;ute pancher;via sonora - segno - taio, 18 38012;predaia;0463-468064;;segno.presidente@fpsm.tn.it;;segno.segretario@fpsm.tn.it;;
scuola dell'infanzia di segonzano;;scuola dell'infanzia;paritaria/equiparata;;;pamela tomaselli;frazione stedro, 80 38047;segonzano;327-3311981;;segonzano.presidente@fpsm.tn.it;;segonzano.segretario@fpsm.tn.it;;
scuola dell'infanzia di segonzano;scuola dell'infanzia di segonzano;;paritaria/equiparata;;;pamela tomaselli;frazione stedro, 80 38047;segonzano;327-3311981;;segonzano.presidente@fpsm.tn.it;;segonzano.segretario@fpsm.tn.it;;
scuola dell'infanzia di serravalle;;scuola dell'infanzia;paritaria/equiparata;;;francesca vareschi;via ingenger tomasi - serravalle, 5 38061;ala;0464-696304;;serravalle.presidente@fpsm.tn.it;;serravalle.segretario@fpsm.tn.it;;
scuola dell'infanzia di serravalle;scuola dell'infanzia di serravalle;;paritaria/equiparata;;;francesca vareschi;via ingenger tomasi - serravalle, 5 38061;ala;0464-696304;;serravalle.presidente@fpsm.tn.it;;serravalle.segretario@fpsm.tn.it;;
scuola dell'infanzia di smarano;;scuola dell'infanzia;paritaria/equiparata;;;ilaria mancini;via torre - smarano, 6 38012;predaia;0463-536702;;smarano.presidente@fpsm.tn.it;;smarano.segretario@fpsm.tn.it;;
scuola dell'infanzia di smarano;scuola dell'infanzia di smarano;;paritaria/equiparata;;;ilaria mancini;via torre - smarano, 6 38012;predaia;0463-536702;;smarano.presidente@fpsm.tn.it;;smarano.segretario@fpsm.tn.it;;
scuola dell'infanzia di sopramonte;;scuola dell'infanzia;paritaria/equiparata;;;carmen fattori;via canelli - sopramonte, 5 38123;trento;0461-867021;;sopramonte.presidente@fpsm.tn.it;;sopramonte.segretario@fpsm.tn.it;;
scuola dell'infanzia di sopramonte;scuola dell'infanzia di sopramonte;;paritaria/equiparata;;;carmen fattori;via canelli - sopramonte, 5 38123;trento;0461-867021;;sopramonte.presidente@fpsm.tn.it;;sopramonte.segretario@fpsm.tn.it;;
scuola dell'infanzia di spiazzo rendena;;scuola dell'infanzia;paritaria/equiparata;;;alessandra pomilio;via s vigilio, 5 38088;spiazzo;0465-801326;;spiazzo.rendena.contabile@fpsm.tn.it;;spiazzo.rendena.segretario@fpsm.tn.it;;
scuola dell'infanzia di spiazzo rendena;scuola dell'infanzia di spiazzo rendena;;paritaria/equiparata;;;alessandra pomilio;via s vigilio, 5 38088;spiazzo;0465-801326;;spiazzo.rendena.contabile@fpsm.tn.it;;spiazzo.rendena.segretario@fpsm.tn.it;;
scuola dell'infanzia di stenico;;scuola dell'infanzia;paritaria/equiparata;;;lorenzo santorum;piazza dante, 15 38070;stenico;0465-771019;;stenico.presidente@fpsm.tn.it;;stenico.segretario@fpsm.tn.it;;
scuola dell'infanzia di stenico;scuola dell'infanzia di stenico;;paritaria/equiparata;;;lorenzo santorum;piazza dante, 15 38070;stenico;0465-771019;;stenico.presidente@fpsm.tn.it;;stenico.segretario@fpsm.tn.it;;
scuola dell'infanzia di strigno;;scuola dell'infanzia;paritaria/equiparata;;;daniela dalcastagne';piazza iv novembre - strigno, 11 38059;castel ivano;0461-762327;;strigno.presidente@fpsm.tn.it;;strigno.segretario@fpsm.tn.it;;
scuola dell'infanzia di strigno;scuola dell'infanzia di strigno;;paritaria/equiparata;;;daniela dalcastagne';piazza iv novembre - strigno, 11 38059;castel ivano;0461-762327;;strigno.presidente@fpsm.tn.it;;strigno.segretario@fpsm.tn.it;;
scuola dell'infanzia di susà;;scuola dell'infanzia;paritaria/equiparata;;;mariangela simoncini;via dell asilo, 5 38057;pergine valsugana;0461-538471;;susa.presidente@fpsm.tn.it;;susa.segretario@fpsm.tn.it;;
scuola dell'infanzia di susà;scuola dell'infanzia di susà;;paritaria/equiparata;;;mariangela simoncini;via dell asilo, 5 38057;pergine valsugana;0461-538471;;susa.presidente@fpsm.tn.it;;susa.segretario@fpsm.tn.it;;
scuola dell'infanzia di carano;scuola dell'infanzia di carano;;paritaria/equiparata;;;tiziana ceol;via giovanelli, 40 38033;ville di fiemme;0462-341759;;carano.presidente@fpsm.tn.it;;carano.segretario@fpsm.tn.it;;
scuola dell'infanzia di carisolo;;scuola dell'infanzia;paritaria/equiparata;;;alessandra pomilio;viale trento, 4 38080;carisolo;0465-501433;;carisolo.presidente@fpsm.tn.it;;carisolo.segretario@fpsm.tn.it;;
scuola dell'infanzia di carisolo;scuola dell'infanzia di carisolo;;paritaria/equiparata;;;alessandra pomilio;viale trento, 4 38080;carisolo;0465-501433;;carisolo.presidente@fpsm.tn.it;;carisolo.segretario@fpsm.tn.it;;
scuola dell'infanzia di casez;;scuola dell'infanzia;paritaria/equiparata;;;ilaria mancini;via della pontara - casez, 10 38010;sanzeno;0463-434219;;casez.presidente@fpsm.tn.it;;casez.segretario@fpsm.tn.it;;
scuola dell'infanzia di casez;scuola dell'infanzia di casez;;paritaria/equiparata;;;ilaria mancini;via della pontara - casez, 10 38010;sanzeno;0463-434219;;casez.presidente@fpsm.tn.it;;casez.segretario@fpsm.tn.it;;
scuola dell'infanzia di castellano;;scuola dell'infanzia;paritaria/equiparata;;;roberta medeghini;via caduti, 1 38060;villa lagarina;0464-801242;;castellano.presidente@fpsm.tn.it;;castellano.segretario@fpsm.tn.it;;
scuola dell'infanzia di castellano;scuola dell'infanzia di castellano;;paritaria/equiparata;;;roberta medeghini;via caduti, 1 38060;villa lagarina;0464-801242;;castellano.presidente@fpsm.tn.it;;castellano.segretario@fpsm.tn.it;;
scuola dell'infanzia di castello di fiemme;;scuola dell'infanzia;paritaria/equiparata;;;tiziana ceol;via latemar, 2 38030;castello-molina di fiemme;0462-341153;;castello.fiemme.segretario@fpsm.tn.it;;castello.fiemme.segretario@fpsm.tn.it;;
scuola dell'infanzia di castello di fiemme;scuola dell'infanzia di castello di fiemme;;paritaria/equiparata;;;tiziana ceol;via latemar, 2 38030;castello-molina di fiemme;0462-341153;;castello.fiemme.segretario@fpsm.tn.it;;castello.fiemme.segretario@fpsm.tn.it;;
scuola dell'infanzia di cavedine;;scuola dell'infanzia;paritaria/equiparata;;;gianna angeli;via iv novembre, 19 38073;cavedine;0461-568548;;cavedine.presidente@fpsm.tn.it;;cavedine.segretario@fpsm.tn.it;;
scuola dell'infanzia di cavedine;scuola dell'infanzia di cavedine;;paritaria/equiparata;;;gianna angeli;via iv novembre, 19 38073;cavedine;0461-568548;;cavedine.presidente@fpsm.tn.it;;cavedine.segretario@fpsm.tn.it;;
scuola dell'infanzia di cembra;;scuola dell'infanzia;paritaria/equiparata;;;pamela tomaselli;piazza zanotelli - cembra, 1 38034;cembra lisignago;0461-680173;;cembra.presidente@fpsm.tn.it;;cembra.segretario@fpsm.tn.it;;
scuola dell'infanzia di cembra;scuola dell'infanzia di cembra;;paritaria/equiparata;;;pamela tomaselli;piazza zanotelli - cembra, 1 38034;cembra lisignago;0461-680173;;cembra.presidente@fpsm.tn.it;;cembra.segretario@fpsm.tn.it;;
scuola dell'infanzia di chizzola;;scuola dell'infanzia;paritaria/equiparata;;;francesca vareschi;via canestrini - chizzola, 1 38061;ala;0464-696397;;chizzola.presidente@fpsm.tn.it;;chizzola.segretario@fpsm.tn.it;;
scuola dell'infanzia di chizzola;scuola dell'infanzia di chizzola;;paritaria/equiparata;;;francesca vareschi;via canestrini - chizzola, 1 38061;ala;0464-696397;;chizzola.presidente@fpsm.tn.it;;chizzola.segretario@fpsm.tn.it;;
scuola dell'infanzia di cles;;scuola dell'infanzia;paritaria/equiparata;;;ilaria mancini;via mattioli, 13 38023;cles;0463-625164;;cles.presidente@fpsm.tn.it;;cles.segretario@fpsm.tn.it;;
scuola dell'infanzia di cles;scuola dell'infanzia di cles;;paritaria/equiparata;;;ilaria mancini;via mattioli, 13 38023;cles;0463-625164;;cles.presidente@fpsm.tn.it;;cles.segretario@fpsm.tn.it;;
scuola dell'infanzia di cloz e brez;;scuola dell'infanzia;paritaria/equiparata;;;ilaria mancini;via di s stefano, 2/a 38028;novella;0463-1980632;;cloz.brez.presidente@fpsm.tn.it;;cloz.brez.segretario@fpsm.tn.it;;
scuola dell'infanzia di cloz e brez;scuola dell'infanzia di cloz e brez;;paritaria/equiparata;;;ilaria mancini;via di s stefano, 2/a 38028;novella;0463-1980632;;cloz.brez.presidente@fpsm.tn.it;;cloz.brez.segretario@fpsm.tn.it;;
scuola dell'infanzia di condino;;scuola dell'infanzia;paritaria/equiparata;;;alessandra pomilio;via roma - condino, 37 38083;borgo chiese;0465-621009;;condino.presidente@fpsm.tn.it;;condino.segretario@fpsm.tn.it;;
