index;school;address;municipality;telephone;institute email;miur code;vivoscuola institute link;wikipedia municipality link;vivoscuola school link;admission rate
102;"scuola dell'infanzia di trento  ravina  ""girotondo""";via per belvedere, 8 38123;trento;461922216;scuolainfanzia.ravina@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29348;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29352;
103;"scuola dell'infanzia di trento  romagnano  ""gli gnomi del bosco""";via delle prede, 2 38123;trento;461349153;scuolainfanzia.romagnano@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29348;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29353;
104;"scuola dell'infanzia di trento s.giuseppe ""maso ginocchio - collodi""";via giusti, 56 38122;trento;461930042;scuolainfanzia.sangiuseppe@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29348;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29354;
105;scuola dell'infanzia di calavino;via pedrini - calavino, 28 38076;madruzzo;461564630;scuolainfanzia.calavino@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29355;https://it.wikipedia.org/wiki/Madruzzo_(Italia);https://www.vivoscuola.it/content/view/full/29356;
106;scuola dell'infanzia di lasino;via lagolo - lasino, 47 38076;madruzzo;461564600;scuolainfanzia.lasino@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29355;https://it.wikipedia.org/wiki/Madruzzo_(Italia);https://www.vivoscuola.it/content/view/full/29357;
107;scuola dell'infanzia di terlago;via degasperi - terlago, 7 38070;vallelaghi;461860304;scuolainfanzia.terlago@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29355;https://it.wikipedia.org/wiki/Vallelaghi;https://www.vivoscuola.it/content/view/full/29358;
108;"scuola dell'infanzia di trento  cadine  ""il melograno""";via di coltura, 3 38123;trento;461866302;scuolainfanzia.cadine@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29355;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29359;
109;scuola dell'infanzia di trento  sardagna;via dei caduti di sardagna, 8 38123;trento;461234186;scuolainfanzia.sardagna@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29355;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29360;
110;"scuola dell'infanzia di trento gardolo paludi  ""biancaneve""";via paludi, 9/1 38121;trento;461992128;scuolainfanzia.gardolo@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29355;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29361;
111;scuola dell'infanzia di trento piedicastello;via dos trento, 86 38122;trento;461983539;scuolainfanzia.piedicastello@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29355;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29362;
112;"scuola dell'infanzia di trento roncafort  ""margit levinson""";via dell asilo, 8 38121;trento;461960422;scuolainfanzia.roncafort@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29355;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29363;
113;"scuola dell'infanzia di giovo  ""il pellicano""";via delle scuole, 9 38030;giovo;461684978;scuolainfanzia.paludigiovo@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29364;https://it.wikipedia.org/wiki/Giovo;https://www.vivoscuola.it/content/view/full/29365;
114;scuola dell'infanzia di grumes;piazza municipio - grumes, 10 38030;altavalle;461685022;scuolainfanzia.grumes@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29364;https://it.wikipedia.org/wiki/Altavalle;https://www.vivoscuola.it/content/view/full/29366;
115;"scuola dell'infanzia di trento  martignano  ""arcobaleno""";via alla formigheta, 4 38121;trento;461830411;scuolainfanzia.martignano@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29364;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29367;
116;"scuola dell'infanzia di trento  meano  ""m. r. giobatta partelloni""";via delle sugarine, 38 38121;trento;461991187;scuolainfanzia.meano@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29364;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29368;
117;"scuola dell'infanzia di trento  melta di gardolo  ""il girasole""";localita melta, 14 38121;trento;461991622;scuolainfanzia.melta@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29364;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29369;
118;"scuola dell'infanzia di trento  solteri  ""il quadrifoglio""";via dei solteri, 24 38121;trento;461821343;scuolainfanzia.solteri@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29364;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29370;
119;"scuola dell'infanzia di zambana ""girotondo""";via conti spaur, 2 38010;terre d'adige;461241060;scuolainfanzia.zambana@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29364;https://it.wikipedia.org/wiki/Terre_d%27Adige;https://www.vivoscuola.it/content/view/full/29371;
120;"scuola dell'infanzia di cavedago  ""l'albero azzurro""";piazza s lorenzo, 2 38010;cavedago;461654340;scuolainfanzia.cavedago@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29372;https://it.wikipedia.org/wiki/Cavedago;https://www.vivoscuola.it/content/view/full/29373;
121;"scuola dell'infanzia di cles  ""casa del sole""";via dallafior, 36 38023;cles;463421760;scuolainfanzia.cles@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29372;https://it.wikipedia.org/wiki/Cles;https://www.vivoscuola.it/content/view/full/29374;
122;scuola dell'infanzia di cunevo;via delle scuole - cunevo, 6 38010;contà;461652520;scuolainfanzia.cunevo@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29372;https://it.wikipedia.org/wiki/Cont%C3%A0;https://www.vivoscuola.it/content/view/full/29375;
123;scuola dell'infanzia di fai paganella;via villa, 43 38010;fai della paganella;461583360;scuolainfanzia.fai@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29372;https://it.wikipedia.org/wiki/Fai_della_Paganella;https://www.vivoscuola.it/content/view/full/29376;
124;"scuola dell'infanzia di grumo ""il giardino del sole""";via marconi, 65/a 38098;san michele all'adige;461650630;scuolainfanzia.grumo@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29372;https://it.wikipedia.org/wiki/San_Michele_all%27Adige;https://www.vivoscuola.it/content/view/full/29377;
125;"scuola dell'infanzia di rallo di tassullo  ""nuovo germoglio""";via fratelli pinamonti - rallo - tassullo,   38019;ville d'anaunia;463451568;scuolainfanzia.rallo@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29372;https://it.wikipedia.org/wiki/Ville_d%27Anaunia;https://www.vivoscuola.it/content/view/full/29378;
126;"scuola dell'infanzia di revò ""i girasoli""";via canestrini, 9/a 38028;novella;463431044;scuolainfanzia.revo@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29372;https://it.wikipedia.org/wiki/Novella_(Italia);https://www.vivoscuola.it/content/view/full/29379;
127;scuola dell'infanzia di roverè della luna;via villotta, 10 38030;roveré della luna;461658519;scuolainfanzia.roveredellaluna@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29372;https://it.wikipedia.org/wiki/Rover%C3%A9_della_Luna;https://www.vivoscuola.it/content/view/full/29380;
128;"scuola dell'infanzia di s.michele all' adige  ""il germoglio""";via della prepositura, 2 38098;san michele all'adige;461662154;scuolainfanzia.sanmichele@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29372;https://it.wikipedia.org/wiki/San_Michele_all%27Adige;https://www.vivoscuola.it/content/view/full/29381;
129;"scuola dell'infanzia di sporminore ""fratelli remondini""";piazza anaunia, 2 38010;sporminore;461641186;scuolainfanzia.sporminore@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29372;https://it.wikipedia.org/wiki/Sporminore;https://www.vivoscuola.it/content/view/full/29382;
130;"scuola dell'infanzia di vervò  ""il bosco degli gnomi""";via castel vervassium - vervo, 7 38012;predaia;463463314;scuolainfanzia.vervo@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29372;https://it.wikipedia.org/wiki/Predaia;https://www.vivoscuola.it/content/view/full/29383;
131;scuola dell'infanzia di bezzecca - a. cis;via generale dalla chiesa - bezzecca, 2 38067;ledro;464592840;scuolainfanzia.bezzecca@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29384;https://it.wikipedia.org/wiki/Ledro;https://www.vivoscuola.it/content/view/full/29385;
132;"scuola dell'infanzia di darzo ""l'albero delle castagne""";via s giovanni nepomuceno, 11 38089;storo;465685244;scuolainfanzia.darzo@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29384;https://it.wikipedia.org/wiki/Storo;https://www.vivoscuola.it/content/view/full/29387;
133;scuola dell'infanzia di dro;via s antonio, 10 38074;dro;464504211;scuolainfanzia.dro@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29384;https://it.wikipedia.org/wiki/Dro;https://www.vivoscuola.it/content/view/full/29388;
134;scuola dell'infanzia di preore;via serafini - preore, 92 38095;tre ville;465321393;scuolainfanzia.preore@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29384;https://it.wikipedia.org/wiki/Tre_Ville;https://www.vivoscuola.it/content/view/full/29389;
135;"scuola dell'infanzia di riva  ""rione 2 giugno""";via cristoph hartung von hartungen, 4 38066;riva del garda;464573920;scuolainfanzia.riva@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29384;https://it.wikipedia.org/wiki/Riva_del_Garda;https://www.vivoscuola.it/content/view/full/29390;
136;scuola dell'infanzia di romarzollo;via fossa, 21 38062;arco;464532848;scuolainfanzia.arco@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29384;https://it.wikipedia.org/wiki/Arco_(Italia);https://www.vivoscuola.it/content/view/full/29391;
137;scuola dell'infanzia di tiarno di sopra;piazza milin - tiarno di sopra, 13 38067;ledro;464592850;scuolainfanzia.tiarnodisopra@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29384;https://it.wikipedia.org/wiki/Ledro;https://www.vivoscuola.it/content/view/full/29392;
138;scuola dell'infanzia di zuclo bolbeno;via fucina - zuclo, 12 38079;borgo lares;465322790;scuolainfanzia.zuclo@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29384;https://it.wikipedia.org/wiki/Borgo_Lares;https://www.vivoscuola.it/content/view/full/29393;
139;"scuola dell'infanzia di anghebeni ""il sorriso di andrea""";frazione anghebeni, 80/a 38060;vallarsa;464869348;scuolainfanzia.anghebeni@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29394;https://it.wikipedia.org/wiki/Vallarsa;https://www.vivoscuola.it/content/view/full/122611;
140;"scuola dell'infanzia di rovereto ""c. battisti""";via udine, 21 38068;rovereto;464431239;scuolainfanzia.battisti@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29394;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29396;
141;scuola dell'infanzia di rovereto fucine;via volta, 1 38068;rovereto;464420477;scuolainfanzia.fucine@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29394;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29397;
142;"scuola dell'infanzia di rovereto lizzana  ""girogirotondo""";via livenza, 27 38068;rovereto;464437839;scuolainfanzia.livenza@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29394;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29398;
143;scuola dell'infanzia di rovereto noriglio;via romani, 4 38068;rovereto;464437430;scuolainfanzia.noriglio@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29394;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29399;
144;"scuola dell'infanzia di rovereto rione sud  ""il giardino incantato""";via venezia, 11 38068;rovereto;464431163;scuolainfanzia.rionesud@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29394;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29400;
145;"scuola dell'infanzia di rovereto san giorgio   ""don a. rossaro""";via telani, 4 38068;rovereto;464433713;scuolainfanzia.sangiorgio@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29394;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29401;
146;scuola dell'infanzia di terragnolo piazza;frazione piazza di terragnolo, 14 38060;terragnolo;464396345;scuolainfanzia.terragnolo@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29394;https://it.wikipedia.org/wiki/Terragnolo;https://www.vivoscuola.it/content/view/full/29403;
147;"scuola dell'infanzia di tierno mori  ""il girasole""";via della cooperazione, 20 38065;mori;464917200;scuolainfanzia.tierno@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29394;https://it.wikipedia.org/wiki/Mori_(Italia);https://www.vivoscuola.it/content/view/full/29404;
148;istituto tecnico per il settore economico;via monsignor  endrici, 23 38122;trento;4611731200;collegioarcivescovile@pec.it;tntd37500f;https://www.vivoscuola.it/content/view/full/29229;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29230;93.65079365079364
149;istituto tecnico per il settore tecnologico;via monsignor  endrici, 23 38122;trento;4611731200;collegioarcivescovile@pec.it;tntd37500f;https://www.vivoscuola.it/content/view/full/29229;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29231;87.83783783783784
150;liceo classico arcivescovile - trento;via monsignor  endrici, 23 38122;trento;4611731200;collegioarcivescovile@pec.it;tnpc01500v;https://www.vivoscuola.it/content/view/full/29229;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29232;95.0
151;liceo scientifico arcivescovile - trento;via monsignor  endrici, 23 38122;trento;4611731200;collegioarcivescovile@pec.it;tnps015002;https://www.vivoscuola.it/content/view/full/29229;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29234;97.71428571428571
152;scuola primaria arcivescovile trento;via monsignor  endrici, 23 38122;trento;4611731200;collegioarcivescovile@pec.it;tn1e00100v;https://www.vivoscuola.it/content/view/full/29229;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29235;100.0
153;scuola secondaria di primo grado arcivescovile trento;via monsignor  endrici, 23 38122;trento;4611731200;collegioarcivescovile@pec.it;tn1m00400g;https://www.vivoscuola.it/content/view/full/29229;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29236;100.0
154;liceo linguistico arcivescovile dame inglesi - rovereto;corso bettini, 71 38068;rovereto;464406000;collegioarcivescovile@pec.it;tnpl005006;https://www.vivoscuola.it/content/view/full/29237;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29238;98.75
155;scuola primaria arcivescovile dame inglesi rovereto;corso bettini, 31 38068;rovereto;464406000;collegioarcivescovile@pec.it;tn1e006002;https://www.vivoscuola.it/content/view/full/29237;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29239;100.0
156;scuola secondaria di primo grado arcivescovile dame inglesi rovereto;corso bettini, 31 38068;rovereto;464406000;collegioarcivescovile@pec.it;tn1m00200x;https://www.vivoscuola.it/content/view/full/29237;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29240;99.47916666666666
157;scuola primaria sacra famiglia trento;via della saluga, 7 38121;trento;461080041;cooperativasacrafamiglia@pec.it;tn1e005006;https://www.vivoscuola.it/content/view/full/29244;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29245;100.0
158;"scuola dell'infanzia di canazei ""don simone micheluzzi de ciciol""";via de magoa, 24 38032;canazei;462601631;scuolainfanzia.canazei@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29405;https://it.wikipedia.org/wiki/Canazei;https://www.vivoscuola.it/content/view/full/29406;
159;"scuola dell'infanzia di pera di fassa ""don edy cinzol""";strada tita piaz - pozza di fassa, 13 38036;san giovanni di fassa;462764828;scuolainfanzia.pera@scuole.provincia.tn.it;;https://www.vivoscuola.it/content/view/full/29405;https://it.wikipedia.org/wiki/San_Giovanni_di_Fassa;https://www.vivoscuola.it/content/view/full/29407;
